DateTime,DK,DE,CH,IT,AT,CZ
2017-01-29 23:00:00,589.09,7784.94,-3514.03,-2164.7,-4018.94,1323.64
2017-01-30 00:00:00,590.84,8175.32,-3697.78,-1919.3,-4241.3,1092.22
2017-01-30 01:00:00,586.74,8653.85,-3725.82,-2476.2,-4147.27,1108.7
2017-01-30 02:00:00,593.07,8436.84,-3413.1,-2385.3,-4368.13,1136.62
2017-01-30 03:00:00,601.3,8551.38,-3242.4,-2228.7,-4698.43,1016.85
2017-01-30 04:00:00,577.54,8843.52,-3750.79,-2024.3,-4478.2,832.23
2017-01-30 05:00:00,494.68,8689.89,-3915.79,-1940.2,-4003.9,675.32
2017-01-30 06:00:00,505.61,8064.17,-2943.94,-2662.4,-3283.1,319.66
2017-01-30 07:00:00,492.56,7864.74,-2379.06,-3035.2,-3214.58,271.54
2017-01-30 08:00:00,542.7,7525.27,-2338.35,-2930.5,-3296.59,497.47
2017-01-30 09:00:00,597.34,7395.21,-3101.55,-2181.8,-3164.56,455.36
2017-01-30 10:00:00,593.86,7167.41,-3601.12,-1666.7,-3183.75,690.3
2017-01-30 11:00:00,589.04,6892.51,-3895.5,-719.8,-3439.43,573.18
2017-01-30 12:00:00,597.99,7398.54,-3957.23,-1247.9,-3311.77,520.37
2017-01-30 13:00:00,593.61,7896.64,-3837.77,-1769.6,-3411.17,528.29
2017-01-30 14:00:00,594.76,8360.91,-3681.69,-2056.7,-3613.11,395.83
2017-01-30 15:00:00,438.39,8714.55,-2777.58,-3016.3,-3712.5,353.44
2017-01-30 16:00:00,364.14,7553.12,-2439.47,-3218.0,-2776.68,516.89
2017-01-30 17:00:00,284.83,6926.6,-1621.9,-3089.7,-2769.05,269.22
2017-01-30 18:00:00,292.64,6719.25,-1458.61,-2940.4,-3001.73,388.85
2017-01-30 19:00:00,298.62,7877.1,-1586.33,-2983.9,-3762.08,156.59
2017-01-30 20:00:00,291.6,7047.58,-2669.48,-2167.0,-3148.74,646.04
2017-01-30 21:00:00,320.31,6725.92,-3280.94,-2208.3,-2953.18,1396.19
2017-01-30 22:00:00,287.45,5645.31,-2659.78,-1104.3,-3413.56,1244.88
2017-01-30 23:00:00,291.76,7051.59,-2547.28,-1262.2,-4506.35,972.48
2017-01-31 00:00:00,290.45,7268.18,-2592.3,-1112.9,-4401.83,548.4
2017-01-31 01:00:00,285.33,8110.17,-2544.24,-1715.8,-4559.66,424.2
2017-01-31 02:00:00,299.08,8470.42,-2677.01,-1985.6,-4432.18,325.29
2017-01-31 03:00:00,573.03,8262.39,-2496.28,-2084.3,-4368.99,114.15
2017-01-31 04:00:00,592.97,7930.87,-2775.28,-1686.7,-4355.48,293.62
2017-01-31 05:00:00,292.35,6781.3,-1536.17,-1980.4,-3521.6,-35.48
2017-01-31 06:00:00,592.41,5002.13,-582.02,-2148.1,-2683.37,-181.05
2017-01-31 07:00:00,598.76,5040.31,-340.08,-2493.2,-2593.44,-212.35
2017-01-31 08:00:00,591.13,5189.06,-72.41,-3097.1,-2410.9,-199.78
2017-01-31 09:00:00,592.81,5031.74,-110.87,-2687.2,-2417.24,-409.24
2017-01-31 10:00:00,595.61,4786.34,-250.71,-2410.1,-2402.12,-319.02
2017-01-31 11:00:00,591.0,3502.12,-780.19,-1080.7,-2204.11,-28.12
2017-01-31 12:00:00,671.52,3742.49,-986.99,-1318.6,-2153.26,44.84
2017-01-31 13:00:00,736.77,4644.29,-1030.21,-2236.5,-2159.54,45.19
2017-01-31 14:00:00,600.11,4963.23,-771.01,-2501.1,-2301.07,9.84
2017-01-31 15:00:00,594.71,4719.24,-163.82,-2846.0,-2381.32,77.19
2017-01-31 16:00:00,706.36,3957.2,128.69,-2729.9,-2254.53,192.18
2017-01-31 17:00:00,638.88,3795.45,-373.93,-2276.0,-1990.86,206.46
2017-01-31 18:00:00,599.51,3452.96,-403.73,-1903.7,-2156.91,411.87
2017-01-31 19:00:00,589.65,3452.07,-958.44,-1462.5,-2182.67,561.89
2017-01-31 20:00:00,592.88,5087.1,-1680.11,-2055.7,-2891.4,947.23
2017-01-31 21:00:00,595.62,5905.14,-2259.94,-1816.4,-3520.59,1096.17
2017-01-31 22:00:00,590.15,6165.33,-2518.73,-1846.7,-3665.7,1275.65
2017-01-31 23:00:00,586.33,6893.4,-2648.03,-2588.8,-3189.62,946.72
